Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
84c069fc1fcb06f060f0aeeb1a05b8af160ec56ab9f6730bc0c6f1cd54775661,2019-03,West Midlands Police,West Midlands Police,-1.981036,52.582913,On or near Parking Area,E01010371,Walsall 030C,Investigation complete; no suspect identified
4d22ccd0a3fcba78769eeea88ceed75619e6219b5c35aec1cc7ca97b4446e5e5,2019-03,West Midlands Police,West Midlands Police,-1.991529,52.586708,On or near BLUE LANE WEST,E01010368,Walsall 030A,Investigation complete; no suspect identified
46ecf5525a1196afbb89943205c75a64cb3d6a473d19d4ead1ac33ee37051187,2019-03,West Midlands Police,West Midlands Police,-1.991529,52.586708,On or near BLUE LANE WEST,E01010368,Walsall 030A,Investigation complete; no suspect identified
ea99a8868e6ca2c53b7448834ca351ba32c9d8cd94a8b856320aec97da125d15,2019-03,West Midlands Police,West Midlands Police,-2.001936,52.618586,On or near DRAKE ROAD,E01010287,Walsall 012B,Investigation complete; no suspect identified
688f8264f5233e7731273b9edc7ad13f3ab5bb860fee58fc5a213fd373a9a69b,2019-03,West Midlands Police,West Midlands Police,-2.036877,52.576643,On or near MEMORY LANE,E01010262,Walsall 036A,Investigation complete; no suspect identified
1aaad73434fc265b5dfa13125e205e4b779464bd6e59b61dd5c13c9781fb86f7,2019-03,West Midlands Police,West Midlands Police,-1.980834,52.573725,On or near CAMBRIDGE STREET,E01010342,Walsall 034D,Investigation complete; no suspect identified
8daee8c2bbc4e244011c11d26e110949ea35fb900b8770d42b1e794bede03a75,2019-03,West Midlands Police,West Midlands Police,-2.004353,52.569888,On or near Parking Area,E01010361,Walsall 031A,Investigation complete; no suspect identified
2b678e597e43e5e2de1f43d7e0294fce2880da5d87d3f7df1f678ddb9bc74d36,2019-03,West Midlands Police,West Midlands Police,-2.056779,52.584681,On or near Parking Area,E01010406,Walsall 027C,Investigation complete; no suspect identified
9975ad3d3d4e804d0b45b381d4340c55382366d5f82035e137d3aef39e78758f,2019-03,West Midlands Police,West Midlands Police,-1.996811,52.611025,On or near Sports/Recreation Area,E01010282,Walsall 012A,Investigation complete; no suspect identified
9709f9f46f7e16f8306e3a9f8c7c3eabee592c1d6a1107aaacfbbd3fbba52cfa,2019-03,West Midlands Police,West Midlands Police,-2.054426,52.591145,On or near BLOXWICH ROAD SOUTH,E01010408,Walsall 025E,Investigation complete; no suspect identified
292de56e4ba3303be064932180543413ada31edee3026ca6fabc3c437128e7f4,2019-03,West Midlands Police,West Midlands Police,-2.018031,52.569950,On or near PARK LANE,E01010265,Walsall 033D,Investigation complete; no suspect identified
2454e4d03e8fc0e1bc5decabbb742e4c6e9649dc846790389b4684e3951d9cbc,2019-03,West Midlands Police,West Midlands Police,-2.056779,52.584681,On or near Parking Area,E01010406,Walsall 027C,Unable to prosecute suspect
a9c8d00462fcc418d9e4b407a822961df134e2beb382745b7aa21a0dc4f5d291,2019-03,West Midlands Police,West Midlands Police,-1.974866,52.584665,On or near WEDGE STREET,E01010369,Walsall 024D,Unable to prosecute suspect
11aea66eaa69936a3cbe52c0768ab97699565b11598f476809c491877b81a668,2019-03,West Midlands Police,West Midlands Police,-1.996929,52.616734,On or near VICTORIA AVENUE,E01010286,Walsall 006C,Investigation complete; no suspect identified
838df0fe3f9a81c7aa0f1ecb8dd7268e79a1e3230f50cfc8ba1a3be18fc961ed,2019-03,West Midlands Police,West Midlands Police,-1.981036,52.582913,On or near Parking Area,E01010371,Walsall 030C,Investigation complete; no suspect identified
dcc4a62091753021fa8e2d841ea4ad43e87855198ec8d71215886d3e60922637,2019-03,West Midlands Police,West Midlands Police,-1.995529,52.587949,On or near NEALE STREET,E01010269,Walsall 026A,Investigation complete; no suspect identified
5fce6056436578a250db21edef2c41505b08df2f958a21071a5a7c5f5b4ebf6c,2019-03,West Midlands Police,West Midlands Police,-1.933753,52.659435,On or near ANGLESEY CRESCENT,E01010304,Walsall 002B,Investigation complete; no suspect identified
17683906cb1f9377c3b96735860ce66a084144317d54628f189a4ffbc71f9e9e,2019-03,West Midlands Police,West Midlands Police,-2.000282,52.612158,On or near HIGH STREET,E01010295,Walsall 017D,Unable to prosecute suspect
e85be8cea28360d8ccc0149b97fb862949b8550fab11d6d3c93b7e0c3bb362eb,2019-03,West Midlands Police,West Midlands Police,-2.037277,52.612233,On or near LICHFIELD ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
8ec9ceda5366d72c70b8572d0fda9dd0f8a5dc0ad6ae28d1fda168d9b7239b08,2019-03,West Midlands Police,West Midlands Police,-1.960486,52.606749,On or near Parking Area,E01010322,Walsall 016B,Further investigation is not in the public interest
3c6b1e8937a8775146b7880a6becbd6b3942450487ffc112645f3a9be57107c2,2019-03,West Midlands Police,West Midlands Police,-2.037277,52.612233,On or near LICHFIELD ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
bf48e3eeae5c704baa18be4c95d43f0b17feb79eb25fe6fc9267b4b913839e26,2019-03,West Midlands Police,West Midlands Police,-2.044544,52.569898,On or near PARK VIEW,E01010312,Walsall 038B,Investigation complete; no suspect identified
3cdb04a008f9a50f5bd9cc23f4cbe1635920f411d1e1149bed6dae78103923b5,2019-03,West Midlands Police,West Midlands Police,-1.998038,52.596759,On or near Petrol Station,E01010268,Walsall 021B,Investigation complete; no suspect identified
bc5682c31acb664d48722c797c118df64a67f29a098b6293feac37df7508c27b,2019-03,West Midlands Police,West Midlands Police,-1.919149,52.609703,On or near LEIGHSWOOD AVENUE,E01010243,Walsall 015C,Unable to prosecute suspect
10e14c6aa16df3ad4024e5456aaa31ef49e15120aea0e51f8abe52686f5aceb7,2019-03,West Midlands Police,West Midlands Police,-2.029789,52.569174,On or near BULL STREET,E01010263,Walsall 033B,Suspect charged
327cf4abec03045ed157d81cf1038edb20687928433f7b3a67c92d7d8284a0ab,2019-03,West Midlands Police,West Midlands Police,-1.986437,52.587400,On or near GREEN LANE,E01010368,Walsall 030A,Investigation complete; no suspect identified
dacbd598284658dac0d4605d26c347cc394c88411b9a95421240b14464d126b9,2019-03,West Midlands Police,West Midlands Police,-1.983168,52.603859,On or near HAWBUSH ROAD,E01010279,Walsall 018B,Investigation complete; no suspect identified
fb8bc36f06eba4066aa39516bc40ca0180a9075f8b0f7db9b840ad200568ec70,2019-03,West Midlands Police,West Midlands Police,-1.989359,52.586375,On or near WOLVERHAMPTON STREET,E01010368,Walsall 030A,Investigation complete; no suspect identified
abbd3282f699b511d07d37cbd1986493c5dc647a7c5a5b58f95240ffb0064c29,2019-03,West Midlands Police,West Midlands Police,-2.013030,52.621264,On or near KEMPTHORNE GARDENS,E01010293,Walsall 009B,Investigation complete; no suspect identified
1ea0fb687a8d7a0b3fc6264e92014c75b5cc707157cd3d2195adf93bb1833e4a,2019-03,West Midlands Police,West Midlands Police,-1.985883,52.611816,On or near WALKER ROAD,E01010283,Walsall 013D,Investigation complete; no suspect identified
3a8c3706929aaabb15a18c5bb7508a18b86a75c9bb5d0c4f36053338614012b2,2019-03,West Midlands Police,West Midlands Police,-1.987542,52.592443,On or near PENKRIDGE STREET,E01010368,Walsall 030A,Unable to prosecute suspect
995bfd63ef541e860064196098d5c990c00fcdf9e1f0c15ed458ed9dff0aef8b,2019-03,West Midlands Police,West Midlands Police,-2.050692,52.553633,On or near GLYN DRIVE,E01010315,Walsall 038E,Investigation complete; no suspect identified
e8b94985892ce401efcad25dc7e33717c5790ef43769b3b095ef0727b57398d4,2019-03,West Midlands Police,West Midlands Police,-1.988444,52.587777,On or near Shopping Area,E01010368,Walsall 030A,Unable to prosecute suspect
0b7cc4dbc55e7cf538b032ecbb49c24417badcab411d34fb0b9dd322befda3b2,2019-03,West Midlands Police,West Midlands Police,-1.978689,52.584881,On or near BRIDGE STREET,E01010368,Walsall 030A,Suspect charged
ecc19e38bb8948c008b647627cce1b3cbe0867e7947fc1afc106a332ff0c1277,2019-03,West Midlands Police,West Midlands Police,-1.978689,52.584881,On or near BRIDGE STREET,E01010368,Walsall 030A,Suspect charged
aca030e88b8ca743497e02437ae2926fad58327d596613c30e9b533fd1d53119,2019-03,West Midlands Police,West Midlands Police,-1.988274,52.616338,On or near SMITHFIELD ROAD,E01010289,Walsall 012D,Investigation complete; no suspect identified
b54b98cf978a8fd5961eeccaf732d53176a358e0a59c00e047104aae668c8ca0,2019-03,West Midlands Police,West Midlands Police,-1.986571,52.581601,On or near Supermarket,E01010371,Walsall 030C,Investigation complete; no suspect identified
6939733fb1be2994b203842a3dac9a2cbaf70760a0140cd6f10a2ed357a1a2b4,2019-03,West Midlands Police,West Midlands Police,-1.988274,52.616338,On or near SMITHFIELD ROAD,E01010289,Walsall 012D,Investigation complete; no suspect identified
717f95b8b3e1cac064e37fbdcf9f4cd27e6345cf503e7ff259cf4d1787e1459f,2019-03,West Midlands Police,West Midlands Police,-2.044819,52.579148,On or near OWEN ROAD,E01010405,Walsall 027B,Investigation complete; no suspect identified
622466133822ef141dc5f0d865b01ae593e8dedc69e7beedb05a281d4ec318ad,2019-03,West Midlands Police,West Midlands Police,-2.044819,52.579148,On or near OWEN ROAD,E01010405,Walsall 027B,Investigation complete; no suspect identified
c49edd4f753d4c2150d05b901e48b93340fb1d401b654a6058c45fb53f353fda,2019-03,West Midlands Police,West Midlands Police,-1.990874,52.614684,On or near BLAKENALL HEATH,E01010282,Walsall 012A,Investigation complete; no suspect identified
9e5805f0d36417fc3caf01ae89006d5485ccdb7a34414edc1a8f4aa649cb69c1,2019-03,West Midlands Police,West Midlands Police,-1.968288,52.599658,On or near LADYPOOL CLOSE,E01010324,Walsall 016D,Investigation complete; no suspect identified
11d680cf6e3828ab65e46d20823c7e42eafc44ed9e0858f385b1ad9c2de2941c,2019-03,West Midlands Police,West Midlands Police,-1.972461,52.560751,On or near ROWAN ROAD,E01010337,Walsall 037B,Investigation complete; no suspect identified
162670da7b112f5746bfd4131adfa52a5d45b1661ad994ac43419189739e6abd,2019-03,West Midlands Police,West Midlands Police,-2.017002,52.580639,On or near BENTLEY MILL WAY,E01010261,Walsall 033A,Investigation complete; no suspect identified
59a4342ff476c1a1ad51fe6fa0c329bcce2408ee883caca7349c12994d27c2b5,2019-03,West Midlands Police,West Midlands Police,-1.980861,52.577924,On or near HOPE STREET,E01010372,Walsall 030D,Investigation complete; no suspect identified
52e9361277a492f0014e372dd31fa67d39d66ac31871c8cdab6f78820f69d62e,2019-03,West Midlands Police,West Midlands Police,-1.983856,52.579326,On or near GLEBE STREET,E01010371,Walsall 030C,Investigation complete; no suspect identified
1611ad82f85be4ad632b02000a9e86aca1556104cd0a4008dc29ba146399c83e,2019-03,West Midlands Police,West Midlands Police,-1.986902,52.611366,On or near NEWHOME WAY,E01010283,Walsall 013D,Investigation complete; no suspect identified
8f82bde97bad49e199894fe72ea466a3a6cc5ad88d1890a6b811a9f14074635c,2019-03,West Midlands Police,West Midlands Police,-1.977955,52.576278,On or near SANDWELL STREET,E01010372,Walsall 030D,Investigation complete; no suspect identified
9301b7431f405334d04baf60ec55a8236ba0b97782d93c0f729ac600790808c1,2019-03,West Midlands Police,West Midlands Police,-2.006582,52.571542,On or near HOUGH PLACE,E01010367,Walsall 031E,Investigation complete; no suspect identified
a9d196acefe984ff273e512b16ab5805697faec9e9a1b76285109e40a3ca5ed2,2019-03,West Midlands Police,West Midlands Police,-1.984711,52.583678,On or near Shopping Area,E01010371,Walsall 030C,Suspect charged
ee15995357e87391c49597cb7584b42034df8524fc0858edb51f49e2c9364f4e,2019-03,West Midlands Police,West Midlands Police,-2.024692,52.608515,On or near CORSICAN CLOSE,E01010379,Walsall 019B,Investigation complete; no suspect identified
25b0927c0a6e45f069337ad8ad830ea5a378fa584849ee1585cae393ee708b45,2019-03,West Midlands Police,West Midlands Police,-1.961239,52.607019,On or near LICHFIELD ROAD,E01010324,Walsall 016D,Unable to prosecute suspect
5f5a66c90bdbc9eacf4802830264f522e1d5f6d49fd82058d70121d7100d8bd1,2019-03,West Midlands Police,West Midlands Police,-1.902637,52.556930,On or near BRAMLEY CLOSE,E01010358,Walsall 039E,Investigation complete; no suspect identified
b71629fe9275b7f19fa0896f11b5b8192cedc85e2aa4f32acab71a0e60a2a948,2019-03,West Midlands Police,West Midlands Police,-1.965122,52.626483,On or near STATION ROAD,E01010349,Walsall 005B,Investigation complete; no suspect identified
3c960c8159c2f1111aa075161345980929fb9d03bd9ae29a1123dbb959e56911,2019-03,West Midlands Police,West Midlands Police,-2.008177,52.582932,On or near PRIMLEY AVENUE,E01010362,Walsall 026C,Investigation complete; no suspect identified
98bd5e740b34f62616656dd8b14bcb6a19ce8b96bcffbfe6451e5d0e95c45f80,2019-03,West Midlands Police,West Midlands Police,-1.912912,52.597239,On or near WHEATLAND GROVE,E01010245,Walsall 022A,Investigation complete; no suspect identified
b6edb264edb1528c11f1ba61ab5721207a30ab24482a3ba2f413c4e195faeaff,2019-03,West Midlands Police,West Midlands Police,-2.005688,52.617426,On or near Parking Area,E01010292,Walsall 008A,Investigation complete; no suspect identified
15bfb99e5852f859bcadd0755a88cd6732aecd2173b8d31a17e3facf66cba8da,2019-03,West Midlands Police,West Midlands Police,-2.028724,52.610123,On or near KEATS ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
aca52bf37f16c18a68f05590b0442c151a66fa059d0cb50edb1c9259a7146b93,2019-03,West Midlands Police,West Midlands Police,-1.935168,52.652522,On or near Sports/Recreation Area,E01010305,Walsall 002C,Unable to prosecute suspect
a194722d7c9d784e984bf1e4f43770f548bbe0ddc7dce6f232b64ccbed6e8e27,2019-03,West Midlands Police,West Midlands Police,-1.929629,52.603543,On or near Petrol Station,E01010241,Walsall 015A,Investigation complete; no suspect identified
488c899393c0740edd7e5def6c8fc5beb4590e8331dc97538666ebd588ecae55,2019-03,West Midlands Police,West Midlands Police,-2.001759,52.614756,On or near CHURCH STREET,E01010287,Walsall 012B,Investigation complete; no suspect identified
b188294321c61f7f36e8d174d5c7eab70451aae74098eadf2212bea930f0b4b2,2019-03,West Midlands Police,West Midlands Police,-2.051645,52.586157,On or near Petrol Station,E01010406,Walsall 027C,Investigation complete; no suspect identified
6fa5750c9d05a34242f37e60d611ddcdc002396ce01421cad763b5b39b71b379,2019-03,West Midlands Police,West Midlands Police,-1.979597,52.568214,On or near Supermarket,E01010338,Walsall 037C,Investigation complete; no suspect identified
14729e30e416466c900b1a1c9e4d33cdada36f59d0d3a0876602af81961bfdae,2019-03,West Midlands Police,West Midlands Police,-2.021184,52.592442,On or near QUILTER CLOSE,E01010258,Walsall 023A,Offender given a caution
7868bda6482c2cc6d19e7afad0ccb874eb75d72543d8e1c47006a377ab4a47a2,2019-03,West Midlands Police,West Midlands Police,-2.005688,52.617426,On or near Parking Area,E01010292,Walsall 008A,Investigation complete; no suspect identified
54ea25044858d125b50062a270c167d9c78728ee6d5188563b4e68292796f200,2019-03,West Midlands Police,West Midlands Police,-1.980652,52.584225,On or near Supermarket,E01010368,Walsall 030A,Suspect charged
a7c0f13498e4f17c00374517ca345edc9793c2ee91700cb57e36b89b1c126ffe,2019-03,West Midlands Police,West Midlands Police,-1.923919,52.652066,On or near CHASE ROAD,E01010302,Walsall 002A,Investigation complete; no suspect identified
54da82c5070f34a4f1a0ce8d102b0eb140ffe2e6c675c396f463627fdcd06766,2019-03,West Midlands Police,West Midlands Police,-1.958579,52.592859,On or near MELLISH DRIVE,E01010317,Walsall 024A,Investigation complete; no suspect identified
0b1fea70cf6ac9d240bb5c76cbef765112c7ae2908c85833652ede55c469386e,2019-03,West Midlands Police,West Midlands Police,-2.023234,52.588621,On or near APPLEYARD CLOSE,E01010260,Walsall 023C,Investigation complete; no suspect identified
98c8c49b5cdce3533862b3683fda80ad956d00ac4146800e7780a852cdb4ecd9,2019-03,West Midlands Police,West Midlands Police,-1.971693,52.631447,On or near HAMPTON GROVE,E01010347,Walsall 003C,Investigation complete; no suspect identified
6761ee851bd3df3c76f0ffe2b0ba965c46935b2cc26f7be3f5c5956220a06991,2019-03,West Midlands Police,West Midlands Police,-2.017920,52.622549,On or near ABINGDON ROAD,E01010300,Walsall 009E,Investigation complete; no suspect identified
5fb2b717e33ca30c670d26dfcf6f0539a65e9a375f656dd9d4a57adbc0ffd603,2019-03,West Midlands Police,West Midlands Police,-1.976658,52.601557,On or near ROBERTS ROAD,E01032888,Walsall 018F,Unable to prosecute suspect
ab7f92dc88ca1dd68f5895d5efaeb9aa04107457d38d3cdf2d8e1e6fae40194f,2019-03,West Midlands Police,West Midlands Police,-2.030736,52.572527,On or near FLORIAN GROVE,E01010264,Walsall 033C,Unable to prosecute suspect
fcfaacba3d84955cd4f9977bffb998c50bd499e06d756073e7a548eb1429ae9c,2019-03,West Midlands Police,West Midlands Police,-2.037277,52.612233,On or near LICHFIELD ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
a24d1d34a93047fb2d019dbf93960b3a31ec667f9d9e1487c2ddb0f7c855b72e,2019-03,West Midlands Police,West Midlands Police,-2.033448,52.569146,On or near RECTORY AVENUE,E01010264,Walsall 033C,Investigation complete; no suspect identified
e058cda20bcd9dddbac2878a4112900ff799fdfe6a687c2a749228bf0a1a775f,2019-03,West Midlands Police,West Midlands Police,-1.902637,52.556930,On or near BRAMLEY CLOSE,E01010358,Walsall 039E,Investigation complete; no suspect identified
0c32aa67c8546e305c2250cb28790f743620e8969e89e82542c76505a266e760,2019-03,West Midlands Police,West Midlands Police,-1.994731,52.590385,On or near DALKEITH STREET,E01010269,Walsall 026A,Unable to prosecute suspect
579c062881cbc6d80a33548f487e676e0d428e946cf9ab2ae16be2a8dc966667,2019-03,West Midlands Police,West Midlands Police,-1.981443,52.599706,On or near RUTLAND STREET,E01010279,Walsall 018B,Unable to prosecute suspect
ba0ac49ee399275c89bebe3d80f2e29c4de8e8e75f82d83ffabd9a02b7bbc318,2019-03,West Midlands Police,West Midlands Police,-1.997720,50.797402,On or near Parking Area,E01020410,East Dorset 005D,Investigation complete; no suspect identified
8704f617dd653f4861452465ec35bc20ae6a9a3d47a3792d30bbe6fb7adecc61,2019-03,West Midlands Police,West Midlands Police,-1.990433,52.602745,On or near BLOXWICH ROAD,E01010271,Walsall 017A,Investigation complete; no suspect identified
828afa854aca9903335a74bd1287a519a45bf6f1c146f2d5bd5b4053576d68af,2019-03,West Midlands Police,West Midlands Police,-1.984120,52.585053,On or near Shopping Area,E01010371,Walsall 030C,Investigation complete; no suspect identified
99d5b6bdafd060dd876655a17dff0318e04563db22da7667c94273aae6ef5117,2019-03,West Midlands Police,West Midlands Police,-1.998038,52.596759,On or near Petrol Station,E01010268,Walsall 021B,Investigation complete; no suspect identified
9d71c814de353dadd02ac912a4581193f0e6a33ea0edc4e130edb9fbf9c556bb,2019-03,West Midlands Police,West Midlands Police,-1.980377,52.570839,On or near WESTON STREET,E01010344,Walsall 034F,Investigation complete; no suspect identified
04b363c53d294c1bf904be23373997de68e66ea27ee311418bc4179fd53f45bb,2019-03,West Midlands Police,West Midlands Police,-1.952261,52.620446,On or near BROAD LANE,E01010354,Walsall 010D,Unable to prosecute suspect
560590a84a43c87b18fcb867676810aa1e5aa95a500336529d351d4614f64bbc,2019-03,West Midlands Police,West Midlands Police,-1.990790,52.591059,On or near BIRCH STREET,E01010368,Walsall 030A,Suspect charged
d2d04b523213ea7f78820979a7bbf3f4d514bf747af9537356b3cff172a49285,2019-03,West Midlands Police,West Midlands Police,-1.998377,52.607798,On or near SHERBORNE CLOSE,E01010272,Walsall 017B,Unable to prosecute suspect
741c68a3d205ad3423159da89ee15a6844a6131711aa2d2685392b35d9863b42,2019-03,West Midlands Police,West Midlands Police,-1.887177,52.586655,On or near GRANGE DRIVE,E01010392,Walsall 028D,Unable to prosecute suspect
a3ef11efd880c3d5c0ed0d86338dc1d00fefeeacb257f3c506766c1892b27411,2019-03,West Midlands Police,West Midlands Police,-1.986317,52.593719,On or near Theatre/Concert Hall,E01010375,Walsall 018E,Investigation complete; no suspect identified
e430d7c600eb41eee5296df76ed78d81f265938515eb69a484835f0fccc3bc1b,2019-03,West Midlands Police,West Midlands Police,-1.972199,52.577634,On or near MANDEVILLE GARDENS,E01010373,Walsall 030E,Unable to prosecute suspect
75001d37da5771f3dc57e8726675e039e809a5bf002a9f299b11330468362f07,2019-03,West Midlands Police,West Midlands Police,-1.999558,52.609830,On or near STOWE STREET,E01010295,Walsall 017D,Investigation complete; no suspect identified
bcd7407d1c3a974695c9f996427a76420fbbbf6a8968dec31e337df6a30905eb,2019-03,West Midlands Police,West Midlands Police,-1.980652,52.584225,On or near Supermarket,E01010368,Walsall 030A,Unable to prosecute suspect
3c83ffcd6fe34ad832cd2dd50bb72135eed8eb95e559018c9f92f883a2c86763,2019-03,West Midlands Police,West Midlands Police,-1.978689,52.584881,On or near BRIDGE STREET,E01010368,Walsall 030A,Investigation complete; no suspect identified
7d17f9082a7bc498bb671cff550503dda2502f34364f7f96675868019e032d17,2019-03,West Midlands Police,West Midlands Police,-2.023400,52.594805,On or near MALKIT CLOSE,E01010266,Walsall 023D,Unable to prosecute suspect
0925b2ebb08c1da0eb167694870b930710ab2849f6e668a9c1fb1a2bc4e5aa91,2019-03,West Midlands Police,West Midlands Police,-1.982969,52.585412,On or near ST PAUL'S STREET,E01010368,Walsall 030A,Investigation complete; no suspect identified
08908e60099ea4ddd14fbade64f66d5a2eb006ed21699aed0fe830147bb9d7e0,2019-03,West Midlands Police,West Midlands Police,-1.986114,52.579138,On or near WEDNESBURY ROAD,E01010371,Walsall 030C,Unable to prosecute suspect
36a3c166acf6b829969bb101930711338bc5bd20c1f52d3fb5fd0140f9fbdca0,2019-03,West Midlands Police,West Midlands Police,-2.036162,52.568228,On or near Supermarket,E01010263,Walsall 033B,Investigation complete; no suspect identified
031dda22565ad2200d44086352e3fc6821f8439ad925581e9c72a4c61d148838,2019-03,West Midlands Police,West Midlands Police,-1.930670,52.645742,On or near Shopping Area,E01010306,Walsall 001C,Investigation complete; no suspect identified
8148a676838d2ab32568627bb054cc195aeed9efadaf70d6e2f0e55a2add1035,2019-03,West Midlands Police,West Midlands Police,-2.007690,52.580721,On or near ELY ROAD,E01010362,Walsall 026C,Investigation complete; no suspect identified
7887c59922ec4bb2e109d3060c80d3689f907d4970e8d628381bc51b787a8540,2019-03,West Midlands Police,West Midlands Police,-2.050002,52.556339,On or near CHARNWOOD CLOSE,E01010315,Walsall 038E,Formal action is not in the public interest
f959db6d7a73f06402e3626ac316ca80804b29d2a2df753ef08d73d4f2aa8ade,2019-03,West Midlands Police,West Midlands Police,-2.001832,52.602755,On or near NEWTON PLACE,E01010271,Walsall 017A,Investigation complete; no suspect identified
dae571cf3d6637e3060dec1894f102d95e3f910f93126694e31a8315bd5c0640,2019-03,West Midlands Police,West Midlands Police,-1.988444,52.587777,On or near Shopping Area,E01010368,Walsall 030A,Investigation complete; no suspect identified
c7bd785780c77635f8d35e9fe3aaebcbd44035848f18c877d92fce8b07a8c83f,2019-03,West Midlands Police,West Midlands Police,-1.982969,52.585412,On or near ST PAUL'S STREET,E01010368,Walsall 030A,Investigation complete; no suspect identified
aa3eb8da9bab7be9806dcc7a366c07e4fa6b1428d29ac928f3321f29d52a8179,2019-03,West Midlands Police,West Midlands Police,-2.028991,52.611705,On or near KIPLING ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
619a0b2a0e5175dda45940cbafc184b05be1e8c8c3e175504f8633858609b7ce,2019-03,West Midlands Police,West Midlands Police,-2.028724,52.610123,On or near KEATS ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
89b557d05d4b75fc77ace13656604c649aed9dc08e5ee3004432a65c95b7a109,2019-03,West Midlands Police,West Midlands Police,-1.989367,52.615367,On or near USK CLOSE,E01010289,Walsall 012D,Investigation complete; no suspect identified
d10f1e45996c1071a57ed9c64f7f7966c1415e584a4802f172cc098050742005,2019-03,West Midlands Police,West Midlands Police,-2.037277,52.612233,On or near LICHFIELD ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
22c68ee26808556bca74936831ece8f8d9517490a9011f6ef4b80dcd29d4e74b,2019-03,West Midlands Police,West Midlands Police,-1.917720,52.615780,On or near KENT CLOSE,E01010242,Walsall 015B,Unable to prosecute suspect
62a93eb89747359c8459077cc69a41d8dd749a592d7a0d07b1506a8e7960e231,2019-03,West Midlands Police,West Midlands Police,-2.037277,52.612233,On or near LICHFIELD ROAD,E01010400,Walsall 014D,Investigation complete; no suspect identified
7faa5b7f963a94df10d73fadbfce456578dab089baf55e49e6870d47491837db,2019-03,West Midlands Police,West Midlands Police,-2.004206,52.573124,On or near KINGSLEY STREET,E01010367,Walsall 031E,Unable to prosecute suspect
b1a1e5e43cd30461db7e0b026a549028a4cbe565fc2a312dac7990dce3f4ab96,2019-03,West Midlands Police,West Midlands Police,-1.990433,52.602745,On or near BLOXWICH ROAD,E01010271,Walsall 017A,Unable to prosecute suspect
797e58c89e3c8e6b4f8229eacd0cdd1cb048459f197700665928024895d1be80,2019-03,West Midlands Police,West Midlands Police,-1.989359,52.586375,On or near WOLVERHAMPTON STREET,E01010368,Walsall 030A,Unable to prosecute suspect
3b2fedcc07a924d93b0f4c4d65a1f9a1a868e316735be37c57c7583b30359216,2019-03,West Midlands Police,West Midlands Police,-1.984698,52.579075,On or near Hospital,E01010371,Walsall 030C,Unable to prosecute suspect
d161068f46d064daab881a9f5b4a80469a990543d368e3853fb47935defeb220,2019-03,West Midlands Police,West Midlands Police,-1.990874,52.614684,On or near BLAKENALL HEATH,E01010282,Walsall 012A,Investigation complete; no suspect identified
82611a49abd19f43fbc0ff931b733c8ca7536ba0d953356d205aae63c28bde0e,2019-03,West Midlands Police,West Midlands Police,-1.906287,52.581376,On or near Petrol Station,E01010388,Walsall 022E,Investigation complete; no suspect identified
37b0410992a78783956e0e05392d573ae5bc725e688d6a3b4c9ee9c63bf846dd,2019-03,West Midlands Police,West Midlands Police,-2.008505,52.597361,On or near BALMORAL WAY,E01010267,Walsall 021A,Investigation complete; no suspect identified
5229cc5e9a4f8fb137692d908ebeb3ede1b5c482eb6ada1c659b18261a837e8c,2019-03,West Midlands Police,West Midlands Police,-1.906287,52.581376,On or near Petrol Station,E01010388,Walsall 022E,Investigation complete; no suspect identified
f849b2317346cb8ca15ef2eaf7d12c4c5456436a1857ed0469dd2adf8c8315a8,2019-03,West Midlands Police,West Midlands Police,-2.033448,52.569146,On or near RECTORY AVENUE,E01010264,Walsall 033C,Investigation complete; no suspect identified
db5493029d8ab363429338979af7a84eee95faf0a73aedbbd5f8025f264fe48e,2019-03,West Midlands Police,West Midlands Police,-1.942897,52.642449,On or near MONSALDALE CLOSE,E01010306,Walsall 001C,Investigation complete; no suspect identified
a4e607ddb9f982a632fb2347fbeafbcc99a74e965b16449d8522a13a42a4eef5,2019-03,West Midlands Police,West Midlands Police,-2.033448,52.569146,On or near RECTORY AVENUE,E01010264,Walsall 033C,Investigation complete; no suspect identified
15b3dfca7d0b4959372187ed0715f71181608ef9029a033e91d53f06fae94bdf,2019-03,West Midlands Police,West Midlands Police,-2.039747,52.616098,On or near FAIRLAWN CLOSE,E01010397,Walsall 011B,Investigation complete; no suspect identified
50692379c7ff122a8066e07cbf09ebc7af93ab69a45953bd3a7d260bcc022f6c,2019-03,West Midlands Police,West Midlands Police,-1.948610,52.622270,On or near HOLMBRIDGE GROVE,E01010353,Walsall 010C,Unable to prosecute suspect
a375961c818d4fc156517eb7a2e5742bc38c342808b8b35d23e36ecff4a6ffb4,2019-03,West Midlands Police,West Midlands Police,-2.003117,52.613929,On or near Parking Area,E01010287,Walsall 012B,Unable to prosecute suspect
